VOLTAGE_RECORDED,WIND_SPEED_RECORDED
4.1583,13.7169
4.3142,12.7964
4.4802,11.8038
4.8998,10.2617
4.3422,12.956
4.0837,14.3034
4.5121,11.6079
4.1433,13.8451
4.4032,12.3384
4.0937,14.2701
4.8784,10.3162
4.3175,12.9158
4.7591,10.9431
4.1868,13.6197
4.1737,13.8291
4.7962,10.5133
4.2329,13.1347
4.408,12.4214
4.1314,13.9305
4.1485,13.9981
4.7933,10.6787
4.1132,14.0741
4.5486,11.9051
4.5197,11.6312
4.3319,12.9798
4.3165,12.6071
4.6693,10.9206
4.9473,10.2753
4.9149,10.3908
4.3088,13.0902
4.7249,10.8134
4.3933,12.3533
4.3671,12.8009
4.2478,13.4583
4.1344,14.0814
4.1368,13.7681
4.7186,11.1322
4.1531,14.0666
4.75,10.596
4.0411,14.59
4.1417,14.0859
4.1384,13.8954
4.6738,11.0848
4.0022,15.2179
4.835,10.5978
4.24,13.1722
4.7519,10.6532
4.792,10.7097
4.3949,12.2842
4.1427,14.0872
4.3719,12.6349
4.6005,11.2549
4.3536,12.829
4.7456,10.8445
4.7313,11.0615
4.135,14.1222
4.6679,10.9974
4.566,11.5342
4.9058,10.4338
4.5715,11.321
4.7976,10.7212
4.4628,12.2151
4.8286,10.4823
4.762,10.7067
4.2498,13.3178
4.1257,14.0249
4.5922,11.6071
4.5724,11.6595
4.3008,12.7906
4.7085,11.1746
4.7804,10.9574
4.5033,11.8635
4.1404,14.0617
4.2673,13.3908
4.8514,10.4411
4.0783,14.4676
4.7009,10.8025
4.3893,12.356
4.2628,12.9437
4.0799,14.2095
4.97,9.9018
4.8822,10.457
4.9732,9.8612
4.7914,10.6593
4.3648,12.7315
4.678,11.3078
4.0689,14.4459
4.8108,10.6158
4.8353,10.5941
4.4809,11.8251
4.2549,13.0211
4.7977,10.5868
4.675,11.3143
4.6714,11.1836
4.7902,10.6035
4.586,11.3088
4.7131,11.0063
4.0417,14.712
4.275,13.2308
4.4333,12.3559
4.7297,10.9021
4.5405,11.6225
4.0512,14.657
4.6066,11.4613
4.461,12.23
4.9493,10.2028
4.9692,10.0687
4.0461,14.4105
4.8533,10.4112
4.7354,10.7484
4.5577,11.7857
4.7093,11.0889
4.6948,11.1292
4.3169,12.8494
4.6848,11.1258
4.0377,14.8451
4.9656,10.2856
4.0649,14.3526
4.7773,10.9176
4.2857,12.8983
4.485,11.9356
4.0024,14.7681
4.1541,13.9003
4.1139,14.2422
4.4147,12.2663
4.538,11.5098
4.2592,13.2981
4.3669,12.6493
4.8095,10.6552
4.3538,12.7312
4.5316,11.7116
4.5643,11.7887
4.1829,13.5901
4.2222,13.6003
4.6609,10.9261
4.383,12.4031
4.2448,13.0829
4.005,15.1283
4.5477,11.4363
4.733,11.1342
4.622,11.2641
4.7115,11.196
4.9918,9.8803
4.5036,11.8866
4.4418,12.4014
4.1967,13.4229
4.4197,12.3945
4.6325,11.0801
4.2691,13.2483
4.1232,14.2858
4.9143,10.0743
4.6145,11.3119
4.0338,14.7149
4.1776,13.4943
4.5793,11.6546
4.5174,11.6428
4.9502,10.1631
4.5573,11.7241
4.5181,11.6562
4.1918,13.6675
4.4632,12.0441
4.7869,10.4615
4.6579,10.9599
4.697,10.8259
4.65,11.2978
4.4728,12.1315
4.2974,12.7444
4.5075,12.0
4.9059,10.3582
4.2888,13.05
4.5544,11.7757
4.1961,13.3431
4.2231,13.1819
4.4788,11.7478
4.134,14.1023
4.9924,9.8697
4.318,12.7995
4.4399,12.3626
4.0061,14.7141
4.5599,11.7228
4.5347,11.7101
4.7421,10.754
4.8376,10.3857
4.9734,9.8337
4.0347,14.9334
4.0124,14.7252
4.072,14.2809
4.5593,11.6716
4.7677,10.5788
4.7648,10.7239
4.2533,13.4718
4.0612,14.4011
4.8628,10.1875
4.3417,12.6186
4.5706,11.63
4.8309,10.3626
4.1347,14.2068
4.2834,12.8046
4.8083,10.5523
4.5012,11.7774
4.9917,9.7775
4.3929,12.2253
4.5553,11.8468
4.4977,11.7887
4.4794,11.8637
4.5772,11.4586
4.2363,13.5319
4.4746,12.1542
4.947,10.2981
4.488,12.0609
4.6626,11.2117
4.3172,12.8483
4.3337,12.5606
4.4391,12.4268
4.7214,11.0223
4.5372,11.7491
4.6026,11.288
4.9937,10.1383
4.4507,12.335
4.6561,10.9514
4.5312,11.501
4.5087,11.8338
4.3525,12.776
4.7543,10.8601
4.3371,12.9406
4.7417,10.8067
4.1842,13.812
4.5776,11.6085
4.2145,13.4056
4.9064,10.21
4.1367,14.2224
4.7172,11.0662
4.7269,11.0406
4.8791,10.5364
4.2771,12.8886
4.0579,14.6601
4.0459,14.6765
4.263,13.1152
4.9055,10.2925
4.0103,15.0786
4.1774,13.928
4.9405,10.398
4.4523,12.368
4.9232,10.3777
4.3546,12.5406
4.3132,12.8957
4.6809,11.3192
4.8611,10.2582
4.8756,10.2185
4.8488,10.25
4.7824,10.7671
4.1982,13.6757
4.1447,13.8152
4.9938,9.871
4.9867,9.8042
4.6865,10.9884
4.0153,14.7757
4.6461,11.2858
4.4309,12.1062
4.857,10.5096
4.3312,12.5712
4.211,13.5136
4.9625,10.2893
4.761,10.9313
4.8087,10.5215
4.923,10.3473
4.2519,13.0804
4.469,12.1258
4.9594,10.2279
4.2174,13.5327
4.6128,11.2886
4.0171,14.9056
4.0515,14.5806
4.5639,11.6352
4.9857,9.8333
4.9363,10.3149
4.2633,13.1195
4.6386,11.2249
4.7899,10.8864
4.4734,12.0826
4.8152,10.4103
4.3455,12.753
4.8687,10.4558
4.5207,11.9682
4.8917,10.4596
4.5161,11.8391
4.094,14.5062
4.1366,14.1428
4.5461,11.495
4.1555,13.7375
4.5977,11.6094
4.8954,10.218
4.2366,13.2604
4.094,14.3815
4.5346,11.6976
4.2844,12.8462
4.673,11.3162
4.6882,10.9573
4.9675,9.9662
4.8782,10.1769
4.0384,14.5943
4.3901,12.4069
4.8209,10.7
4.8753,10.4153
4.1622,13.6037
4.5694,11.6272
4.9223,10.3275
4.2478,13.2743
4.1242,13.9555
4.0808,14.5878
4.4377,11.9736
4.7157,11.145
4.6598,11.1545
4.4803,11.8315
4.6161,11.5317
4.9131,10.2676
4.7397,10.9761
4.4968,12.0576
4.84,10.731
4.9873,10.2852
4.9658,10.1736
4.1205,14.089
4.8515,10.5303
4.099,14.05
4.0693,14.3887
4.0688,14.4547
4.4398,12.067
4.2703,13.0865
4.335,12.7139
4.3082,13.1015
4.239,13.2169
4.7731,10.5903
4.0433,14.8846
4.9022,10.1853
4.7485,10.6647
4.0599,14.3229
4.7441,10.6729
4.8883,10.3677
4.1579,13.75
4.3978,12.6507
4.8504,10.6988
4.4708,11.9524
4.9065,10.4068
4.5462,11.7746
4.7633,11.0046
4.875,10.3781
4.2325,13.5328
4.3885,12.6713
4.2567,13.4246
4.5353,11.6737
4.6419,11.3005
4.6024,11.3597
4.4081,12.4829
4.9563,9.966
4.3936,12.3941
4.3076,12.8738
4.4355,12.44
4.7427,10.7101
4.024,14.7817
4.6486,11.1052
4.3755,12.7582
4.8113,10.6026
4.1319,13.9204
4.6109,11.606
4.727,10.8779
4.8271,10.7907
4.3175,12.626
4.8201,10.7671
4.1542,13.8247
4.2203,13.2909
4.7144,10.8982
4.4165,12.468
4.6696,10.9103
4.3803,12.635
4.1167,14.0126
4.3346,12.6843
4.3097,13.0387
4.3859,12.6548
4.4151,12.5312
4.5361,11.6059
4.955,10.1678
4.7759,10.6717
4.8387,10.3456
4.8762,10.1834
4.1765,13.9477
4.6985,10.8215
4.0289,14.7466
4.2854,13.0164
4.6019,11.2907
4.9092,10.2
4.4575,11.9952
4.3054,13.1606
4.5514,11.4949
4.96,10.0662
4.6607,11.1502
4.5649,11.5011
4.8385,10.5967
4.473,11.9661
4.9956,10.1895
4.4862,11.7521
4.7738,10.5651
4.541,11.5554
4.3359,12.4949
4.489,11.7431
4.3079,12.7801
4.8814,10.1836
4.2691,13.3732
4.6689,11.2166
4.0853,14.2413
4.0869,14.2809
4.1141,14.3071
4.4609,12.1998
4.5497,11.654
4.8854,10.1847
4.9656,10.2809
4.4429,12.4066
4.1061,14.0823
4.2794,13.2651
4.77,10.6042
4.0616,14.5986
4.2967,13.2068
4.4822,12.0081
4.5603,11.7507
4.5702,11.7741
4.1166,14.1181
4.0058,14.85
4.287,12.9264
4.6943,10.9099
4.0015,14.8103
4.0294,14.7485
4.7987,10.4179
4.6789,10.8736
4.9868,9.8113
4.6886,11.077
4.4578,12.1722
4.4655,12.08
4.5974,11.4974
4.186,13.4871
4.582,11.7192
4.2213,13.4646
4.6043,11.2635
4.8313,10.395
4.1799,13.9075
4.4288,12.4068
4.2438,13.4188
4.9363,10.408
4.5184,12.0472
4.5175,11.9352
4.7351,10.8109
4.5724,11.7692
4.1391,13.9445
4.1426,13.8987
4.669,11.3556
4.7267,11.0237
4.9634,10.1781
4.045,14.5879
4.6429,11.1569
4.95,9.9545
4.1968,13.4133
4.9607,9.9925
4.7196,10.9524
4.6395,11.2874
4.7996,10.7834
4.4514,12.1909
4.0251,14.7715
4.4061,12.3408
4.5267,11.5599
4.9318,10.1696
4.6257,11.4776
4.1709,13.968
4.2465,13.3851
4.1216,13.9484
4.6841,11.1381
4.0013,14.8866
4.0622,14.3989
4.8826,10.5569
4.3249,13.0549
4.1974,13.6153
4.4761,12.0836
4.0169,15.0774
4.3703,12.762
4.6289,11.3885
4.2038,13.6976
4.1804,13.5074
4.0705,14.3054
4.2188,13.2149
4.8388,10.6273
4.9191,10.1672
4.4098,12.3061
4.5387,11.523
4.0808,14.6344
4.2962,13.1308
4.5506,11.4588
4.2849,13.169
4.9938,9.9806
4.8623,10.4497
4.7547,10.9323
4.5048,11.7516
4.51,11.6363
4.6725,11.1808
4.3198,12.7578
4.2425,13.541
4.0766,14.5223
4.0769,14.3506
4.9109,10.1725
4.797,10.4634
4.9744,9.9551
4.4089,12.2171
4.6323,11.3508
4.0412,14.4481
4.0419,14.5909
4.1949,13.7768
4.8149,10.7193
4.1257,14.0854
4.7122,10.7762
4.4084,12.4419
4.0397,14.4543
4.5569,11.5387
4.2398,13.0773
4.9756,10.1509
4.8551,10.5494
4.0138,15.0997
4.1822,13.6306
4.1092,14.3817
4.9742,10.073
4.6431,11.1327
4.9706,10.0994
4.2071,13.415
4.6194,11.475
4.0546,14.7868
4.8289,10.4159
4.1765,13.5731
4.7717,10.5081
4.4667,12.0127
4.5627,11.4042
4.0315,14.8792
4.7933,10.59
4.5776,11.4382
4.6938,11.0131
4.1401,14.1315
4.5989,11.6374
4.4592,11.9986
4.1506,13.9575
4.3639,12.5248
4.9727,10.0975
4.9796,10.1954
4.4587,12.1944
4.7966,10.5148
4.805,10.5999
4.2983,12.9435
4.2604,13.0259
4.8978,10.4
4.29,12.95
4.4158,12.4282
4.0001,15.0666
4.4102,12.4307
4.7355,10.9035
4.7834,10.6487
4.7617,10.9555
4.8323,10.5644
4.8348,10.5444
4.8595,10.6565
4.494,11.9861
4.5611,11.6657
4.0913,14.1853
4.4606,11.8698
4.0327,14.636
4.6577,11.178
4.3707,12.4046
4.2605,13.2054
4.3503,12.6124
4.6371,11.3841
4.9688,10.0013
4.8403,10.4859
4.5479,11.7651
4.0376,14.5746
4.106,14.1312
4.7515,10.8001
4.5561,11.5741
4.8092,10.446
4.4852,12.1225
4.819,10.4906
4.4473,11.9738
4.1235,13.9879
4.7083,10.9819
4.2558,13.4602
4.2234,13.6598
4.711,11.1514
4.8181,10.6481
4.378,12.5072
4.5327,11.5832
4.9083,10.3311
4.5231,11.9058
4.8175,10.6351
4.7542,11.0108
4.8227,10.739
4.3772,12.4945
4.6371,11.3177
4.1853,13.7322
4.9878,9.7989
4.3004,12.9675
4.2939,13.2147
4.9069,10.105
4.6902,10.9965
4.0546,14.723
4.9005,10.146
4.3268,12.8697
4.7631,10.5706
4.6314,11.1608
4.6705,11.1811
4.9889,9.8281
4.5495,11.7241
4.3592,12.5858
4.6913,10.9807
4.654,11.2541
4.5418,11.7173
4.103,14.0612
4.2118,13.4203
4.6184,11.3916
4.5278,11.5631
4.6611,11.261
4.4234,12.4772
4.0129,14.7827
4.293,13.0154
4.7458,10.7738
4.5054,11.6721
4.9356,10.103
4.8979,10.2337
4.2077,13.4919
4.8205,10.8029
4.6159,11.3192
4.0159,14.9937
4.6848,10.9728
4.1436,14.0412
4.0787,14.597
4.884,10.1472
4.7108,11.1537
4.3702,12.3993
4.8988,10.3236
4.0472,14.8399
4.5747,11.693
4.5734,11.5408
4.9393,10.217
4.5755,11.3093
4.4415,12.1872
4.538,11.855
4.0619,14.6995
4.4818,12.2249
4.9265,10.4218
4.5902,11.6487
4.6939,10.8316
4.0012,14.7883
4.3151,12.9925
4.613,11.2214
4.7524,10.6713
4.2677,13.3369
4.4912,12.0863
4.4847,11.9212
4.8273,10.3482
4.9426,10.2909
4.5146,12.0265
4.9038,10.5168
4.7032,11.0006
4.2821,13.1514
4.717,10.9363
4.0144,14.8006
4.7606,10.6776
4.7506,11.0707
4.7645,10.5959
4.2928,12.9048
4.9411,10.1196
4.9513,10.1653
4.2349,13.588
4.1652,13.9219
4.1084,14.1983
4.3577,12.5599
4.9813,9.8987
4.392,12.6724
4.3624,12.8312
4.8527,10.4354
4.4579,12.0911
4.9235,10.2102
4.1791,13.6839
4.8291,10.7293
4.2147,13.5706
4.6327,11.3703
4.471,11.9091
4.4531,12.0351
4.2417,13.4023
4.3263,12.7122
4.5422,11.8964
4.3623,12.7988
4.2986,13.0572
4.5652,11.5738
4.7075,11.0611
4.0148,15.0376
4.9446,10.168
4.98,10.1035
4.0631,14.4316
4.7232,10.8409
4.1307,13.9903
4.2524,13.2597
4.2248,13.208
4.5716,11.3443
4.158,14.032
4.4932,12.0708
4.7022,10.7705
4.7678,10.5119
4.806,10.7932
4.5521,11.4745
4.6071,11.5802
4.8263,10.3892
4.8847,10.5788
4.0811,14.4555
4.2988,12.926
4.0849,14.2971
4.1728,13.8438
4.8857,10.1123
4.8335,10.5874
4.546,11.8006
4.4628,11.9374
4.7991,10.5346
4.5449,11.8751
4.5582,11.3681
4.9929,9.9163
4.7573,10.6497
4.2943,13.1497
4.3758,12.6584
4.1847,13.56
4.9597,10.219
4.6668,10.9855
4.3,12.8836
4.2699,12.982
4.6905,11.2242
4.4055,12.272
4.8043,10.6984
4.5185,11.7441
4.0301,15.0101
4.3408,12.5633
4.2962,13.1793
4.1568,13.7423
4.9909,10.2229
4.9512,10.221
4.7823,10.8481
4.4875,12.0089
4.0881,14.1867
4.3373,12.9808
4.042,14.7449
4.0723,14.495
4.4504,12.2395
4.5986,11.6065
4.0035,15.1631
4.9614,10.0403
4.5052,11.7125
4.0198,14.9142
4.8103,10.7562
4.6741,11.1908
4.1286,13.8192
4.4154,12.4504
4.3383,12.6244
4.9609,10.02
4.7489,10.9002
4.1483,13.7338
4.3719,12.4021
4.6717,11.3604
4.34,12.8192
4.6543,11.4118
4.7902,10.8128
4.292,13.1667
4.2647,12.9702
4.621,11.2154
4.2041,13.7072
4.9329,10.3514
4.7924,10.9158
4.9497,10.1984
4.8745,10.1491
4.6376,11.082
4.9857,9.8222
4.4213,12.3757
4.3618,12.6435
4.3445,12.9313
4.3762,12.708
4.3478,12.9007
4.6901,10.9772
4.3671,12.3613
4.6192,11.4877
4.753,10.9755
4.7434,10.611
4.993,10.06
4.4688,12.0719
4.4587,11.8601
4.0618,14.5537
4.5731,11.3487
4.2658,12.9394
4.509,11.8589
4.8586,10.6229
4.2094,13.6495
4.0073,14.9166
4.6584,11.4067
4.0795,14.5739
4.4315,12.2671
4.2525,13.0465
4.0119,14.6832
4.1525,14.0773
4.0345,14.9575
4.5498,11.8207
4.6678,10.9514
4.0477,14.6646
4.584,11.4708
4.343,12.6108
4.5547,11.5122
4.6803,11.16
4.5848,11.6094
4.6793,11.1179
4.2135,13.4268
4.5454,11.7868
4.775,10.8531
4.2936,12.9191
4.9343,10.2809
4.6296,11.245
4.1462,13.8688
4.6828,11.2613
4.4455,11.9865
4.9323,10.387
4.1733,13.5487
4.0578,14.5004
4.9543,10.1385
4.8283,10.339
4.2359,13.2319
4.7486,11.0687
4.117,14.1024
4.3314,12.6784
4.9788,9.9168
4.4656,12.2554
4.3268,12.8364
4.7238,11.0138
4.2523,13.2002
4.4919,11.6856
4.9576,10.1853
4.7522,11.0077
4.59,11.2547
4.1008,14.0592
4.8098,10.516
4.8179,10.6464
4.4727,11.9409
4.2013,13.466
4.7212,10.7949
4.5213,11.6536
4.8698,10.2973
4.6609,11.3006
4.9158,10.0404
4.0393,14.4478
4.8113,10.6786
4.4859,12.0408
4.6461,11.0239
4.8295,10.7023
4.2552,13.0162
4.135,13.7995
4.403,12.6017
4.8293,10.5749
4.1446,13.9199
4.4273,12.4416
4.49,11.9932
4.9043,10.1872
4.9766,10.1798
4.7381,10.8387
4.3265,12.9477
4.6247,11.3945
4.7659,10.5848
4.2104,13.3449
4.6892,10.8385
4.4961,11.9334
4.4606,12.2561
4.3234,12.7893
4.294,13.0981
4.8153,10.6408
4.712,11.0911
4.8551,10.3028
4.4299,12.3044
4.4888,11.9413
4.217,13.3653
4.4765,11.7564
4.4529,12.2425
4.5579,11.3978
4.9718,9.8821
4.415,12.5594
4.169,13.5405
4.4551,12.1189
4.9765,10.0486
4.5571,11.8024
4.5084,12.0452
4.9782,10.301
4.0646,14.3285
4.0609,14.3397
4.6855,11.1618
4.7264,11.1247
4.1662,13.545
4.5696,11.6505
4.1833,13.5978
4.6282,11.4503
4.8373,10.45
4.5995,11.3361
4.0594,14.5575
4.3038,13.0547
4.3067,13.1587
4.9903,10.2666
4.0319,14.7656
4.381,12.3295
4.0022,14.8975
4.7397,10.6306
4.6309,11.4367
4.9761,10.1082
4.9495,10.2734
4.0339,14.5457
4.8365,10.701
4.7042,11.1799
4.7922,10.805
4.3096,12.8804
4.4438,12.0
4.5751,11.3634
4.8263,10.7504
4.1779,13.5176
4.4315,12.4312
4.8779,10.3687
4.94,10.0419
4.0646,14.7263
4.2539,13.4535
4.6109,11.2766
4.2949,12.8016
4.2361,13.5223
4.3677,12.68
4.6952,10.8489
4.7644,10.9484
4.971,10.1736
4.1962,13.6241
4.7043,11.0807
4.3422,12.9086
4.9136,10.1156
4.9255,9.9824
4.7244,10.9805
4.5961,11.6295
4.0901,14.3586
4.567,11.3676
4.8341,10.5993
4.2854,13.2455
4.1925,13.6984
4.9809,10.2118
4.5482,11.8884
4.5396,11.5814
4.4553,12.0382
4.4435,12.2701
4.3407,12.8963
4.7471,10.6756
4.7468,11.0503
4.1573,13.646
4.644,11.0087
4.055,14.7718
4.187,13.8981
4.661,11.0039
4.1368,13.9096
4.0725,14.341
4.8851,10.5287
4.5799,11.605
4.1494,13.9029
4.0477,14.4465
4.8248,10.3337
4.9711,9.9277
4.7093,11.2116
4.8742,10.5212
4.7165,10.9038
4.4858,12.203
4.8851,10.3709
4.8208,10.3899
4.6393,11.1731
4.4044,12.2558
4.9097,10.0818
4.3903,12.5462
4.7315,11.0849
4.5607,11.7204
4.5442,11.6359
4.2452,13.0462
4.1644,13.752
4.1987,13.8085
4.8132,10.5409
4.2256,13.5041
4.3224,12.6244
4.8763,10.5428
4.9155,10.1029
4.5592,11.6867
4.067,14.3552
4.6936,10.8077
4.8325,10.6816
4.2466,13.2416
4.4281,12.1899
4.9765,9.9419
4.6953,10.8018
4.3032,12.9909
4.3156,12.8097
4.1611,13.8738
4.9857,10.2234
4.4834,11.9122
4.1908,13.4323
4.0987,14.1518
4.932,10.416
4.2128,13.6195
4.8884,10.3245
4.7902,10.6277
4.6007,11.2896
4.3845,12.2381
4.1567,13.8693
4.7663,10.9828
4.4589,12.2997
4.674,11.1206
4.9359,10.3114
4.3489,12.7966
4.3248,12.7174
4.3048,12.7456
4.9616,10.1016
4.0905,14.0918
4.6899,10.8598
4.3394,12.7008
4.961,10.2855
4.1281,13.9782
4.1061,14.1939
4.9265,10.3519
4.1786,13.7808
4.315,12.8516
4.4019,12.2323
4.8474,10.5238
4.6496,10.9938
4.8412,10.625
4.5016,12.0732
4.5443,11.6349
4.078,14.4629
4.9149,10.3802
4.7832,10.6162
4.5475,11.7348
4.5366,11.7151
4.5206,11.9127
4.2136,13.323
4.7369,10.7666
4.8162,10.7839
4.405,12.1611
4.3185,12.6938
4.7517,10.9526
4.7437,10.9264
4.9457,10.0938
4.2504,13.3664
4.0743,14.6592
4.375,12.3731
4.2643,13.3719
4.4405,12.3195
4.4611,12.0565
4.7303,11.1068
4.0658,14.4012
4.4077,12.1104
4.5135,11.8897
4.1988,13.4223
4.2166,13.6471
4.0397,14.7342
4.7556,10.6798
4.147,13.6739
4.8654,10.1704
4.4244,12.1265
4.7492,10.693
4.0954,14.1836
4.5918,11.2321
4.7496,10.7119
4.3564,12.6838
4.817,10.7037
4.1409,14.1253
4.7767,10.8014
4.9978,10.1207
4.8456,10.5749
4.9611,10.2917
4.6375,11.4946
4.9199,10.1141
4.4026,12.1922
4.7683,10.7788
4.3786,12.5599
4.2098,13.6229
4.6213,11.3672
4.4225,12.3147
4.5741,11.3438
4.8953,10.5671
4.657,11.1431
4.6472,11.3204
4.5243,11.67
4.7417,11.004
4.5052,11.8501
4.3787,12.6801
4.6636,11.3644
4.1227,14.1977
4.2628,13.2148
4.928,9.9835
4.7283,10.8795
4.5532,11.4453
4.2162,13.587
4.0281,14.8478
4.0545,14.3613
4.3524,12.5638
4.0994,14.0872
4.7217,10.7114
4.5128,11.7308
4.3383,12.5127
4.6417,11.4883
4.8077,10.4927
4.8212,10.8166
4.3105,12.8047
4.2245,13.5546
4.5559,11.4948
4.0714,14.6915
4.6538,11.4197
4.1079,14.3472
4.2942,13.2084
4.923,10.1019
4.3535,12.4177
4.0965,14.1209
4.6327,11.4346
4.7631,10.5802
4.8112,10.6107
4.1202,14.2624
4.1542,13.7831
4.2416,13.2537
4.0822,14.4114
4.3796,12.7383
4.7798,10.5149
4.9976,9.963
4.7596,10.877
4.3595,12.7184
4.3512,12.4679
4.6245,11.1848
4.6732,11.2093
4.0858,14.1695
4.4534,12.1532
4.1557,14.0638
4.7666,10.6583
4.1088,14.2761
4.0043,14.7597
4.052,14.6061
4.9949,10.1702
4.625,11.3576
4.9602,10.0845
4.784,10.8381
4.9479,9.9854
4.6888,11.0949
4.7577,10.7139
4.9704,10.1021
4.1354,14.1016
4.2989,13.0899
4.6445,11.2635
4.8989,10.1665
4.2694,13.0844
4.3159,12.749
4.4355,12.2354
4.3714,12.4617
4.4863,11.7748
4.9771,10.2881
4.1878,13.7793
4.7467,10.9872
4.0596,14.4868
4.7247,10.7031
4.7957,10.8005
4.1503,13.81
4.9674,10.3438
4.3794,12.5105
4.1557,13.7503
4.3221,12.5831
4.3063,12.9709
4.8806,10.4652
4.8439,10.2773
4.6369,11.1676
4.0727,14.6466
4.177,13.8698
4.9595,10.3083
4.9953,9.8677
4.9851,9.9501
4.2226,13.5244
4.8706,10.2568
4.5147,11.9858
4.4892,11.7136
4.2976,13.1296
4.6147,11.3503
4.9259,10.0051
4.8118,10.3751
4.2313,13.1386
4.7957,10.4356
4.9749,9.9176
4.3125,12.911
4.827,10.4275
4.4904,12.0326
4.566,11.6746
4.1442,13.8308
4.6859,11.1245
4.1229,14.2511
4.02,15.0555
4.8211,10.6711
4.8015,10.5447
4.6022,11.6389
4.7981,10.6791
4.1567,14.0246
4.2807,12.9931
4.9717,9.9123
4.5142,12.0016
4.3645,12.5643
4.7365,10.883
4.977,10.1399
4.3616,12.7341
4.1242,13.838
4.6761,11.1592
4.055,14.5981
4.6912,11.2855
4.991,10.0793
4.0742,14.6797
4.8465,10.4502
4.5386,11.5755
4.9476,10.3865
4.1917,13.8387
4.4948,11.8337
4.8264,10.3517
4.976,10.069
4.6159,11.2279
4.3747,12.459
4.3062,12.7184
4.1366,13.8839
4.6173,11.6015
4.7844,10.6935
4.2596,13.2282
4.09,14.5118
4.6881,11.203
4.3625,12.621
4.5411,11.6906
4.8979,10.4923
4.1269,14.2734
4.7078,10.8199
4.3551,12.7153
4.7766,10.5629
4.4012,12.2874
4.796,10.5095
4.3084,12.9672
4.281,13.0526
4.2618,13.2041
4.4181,12.4133
4.1403,14.1388
4.5681,11.5711
4.1142,14.0476
4.1785,13.825
4.8743,10.28
4.4664,11.909
4.7202,10.828
4.5499,11.5171
4.5038,11.8017
4.1839,13.8411
4.1011,14.384
4.2374,13.0788
4.8027,10.6195
4.3972,12.3425
4.7611,10.6822
4.359,12.8333
4.9697,10.0182
4.4135,12.5458
4.2219,13.6461
4.8373,10.6269
4.2516,13.3365
4.8987,10.3558
4.1803,13.941
4.9101,10.4673
4.672,11.1959
4.8553,10.6809
4.0607,14.6492
4.5294,11.8994
4.3255,12.5973
4.4599,12.1317
4.1947,13.6084
4.7162,10.7827
4.0643,14.4154
4.2193,13.656
4.0831,14.4803
4.8884,10.2177
4.192,13.7589
4.0341,14.9063
4.7725,10.518
4.9912,10.0724
4.5674,11.6463
4.8411,10.7105
4.9654,10.0618
4.6599,10.9444
4.6833,11.2552
4.2484,13.4196
4.2414,13.2948
4.8884,10.5607
4.8845,10.1688
4.5237,11.9691
4.1517,13.8708
4.804,10.5521
4.9382,10.3172
4.3647,12.6294
4.9111,10.1723
4.4992,11.966
4.5957,11.4818
4.5313,11.9342
4.7111,11.16
4.8163,10.372
4.8206,10.7196
4.5984,11.2854
4.5899,11.6494
4.5594,11.4891
4.7779,10.9625
4.2422,13.124
4.545,11.7049
4.7269,10.9685
4.5473,11.4197
4.6311,11.4251
4.0625,14.5474
4.0184,14.9285
4.836,10.536
4.303,12.8313
4.0459,14.4023
4.3199,12.6811
4.3828,12.6916
4.8783,10.1996
4.1095,14.1238
4.3191,13.0855
4.2953,12.8404
4.2122,13.4179
4.9799,10.2163
4.2259,13.52
4.1329,13.9405
4.3034,12.7071
4.5679,11.5781
4.3305,12.8566
4.0322,14.5525
4.3598,12.4632
4.1593,13.7199
4.0162,15.0451
4.0012,14.7661
4.0761,14.6028
4.1433,14.1521
4.1985,13.6323
4.9044,10.5048
4.6419,11.2229
4.9335,9.9952
4.0222,14.8845
4.125,13.8521
4.7103,10.8312
4.219,13.5551
4.4186,12.0686
4.6702,10.9966
4.2104,13.4307
4.1551,13.9673
4.733,10.6676
4.2718,13.1175
4.8913,10.3692
4.5897,11.6643
4.7224,10.7024
4.7803,10.61
4.5327,11.4933
4.314,12.9461
4.9197,10.0831
4.3665,12.6141
4.4637,11.8524
4.5864,11.6497
4.0179,15.0944
4.2239,13.2159
4.3667,12.5083
4.0235,14.8836
4.912,10.3864
4.5671,11.5153
4.4991,11.708
4.2157,13.7106
4.9432,10.0871
4.6027,11.5583
4.1831,13.8124
4.5116,12.0375
4.1924,13.4887
4.4435,12.1867
4.2236,13.3103
4.7775,10.52
4.557,11.779
4.6645,11.0313
4.8178,10.7856
4.0292,14.9008
4.8305,10.6809
4.682,10.9123
4.749,10.7615
4.5289,11.9455
4.1023,14.4214
4.6641,11.1166
4.2407,13.494
4.0878,14.5359
4.3586,12.5144
4.6421,11.2123
4.0987,14.2505
4.1385,13.9753
4.8321,10.5307
4.1215,14.1813
4.6638,11.1112
4.6097,11.5612
4.4922,12.1256
4.1369,14.0473
4.5565,11.5145
4.7117,10.7623
4.1073,14.0612
4.1084,14.3163
4.7897,10.752
4.6636,11.0781
4.1216,14.3257
4.6096,11.5579
4.2246,13.4076
4.2348,13.3403
4.0084,14.6877
4.9802,10.2036
4.6419,11.0875
4.8818,10.2434
4.6497,11.2973
4.2547,13.0378
4.6518,11.1898
4.2049,13.6787
4.1109,14.2368
4.0089,14.8515
4.7553,10.9777
4.7569,10.7966
4.8267,10.637
4.0873,14.5131
4.7279,10.9851
4.7871,10.7345
